TAP_College_Code,TAP_Sector_Group,TAP_College_Name,prev_scholarship,family_Employees,Scholarship_Headcount,Active_Student,Family_Card,Academic_year,Semister_Aattendence,GPA,Annual_income,Scholarship_rupees 
675,5-INDEPENDENT,THE SAGE COLLEGES,N,2,42,Y,Y,2010,90,6.8,111491,47517.46
670,5-INDEPENDENT,DAEMEN COLLEGE,Y,4,84,N,N,2010,75,6.9,47209,47175.48
650,5-INDEPENDENT,ROCHESTER INSTITUTE OF TECHLGY,N,1,650,Y,Y,2010,82,6.5,116919,46447.23
641,5-INDEPENDENT,ROBERTS WESLEYAN COLLEGE,Y,3,1,N,N,2010,86,3.4,86293,38300.34
640,5-INDEPENDENT,ROBERTS WESLEYAN COLLEGE,N,2,75,Y,Y,2010,75,3.5,70693,54328.24
635,5-INDEPENDENT,RENSSELAER POLYTECHNIC INST,Y,1,393,N,N,2010,76,5.2,118605,49978.79
615,5-INDEPENDENT,PRATT INSTITUTE,N,4,33,Y,Y,2010,78,6.2,113695,54032.98
610,5-INDEPENDENT,POLYTECHNIC UNIVERSITY,Y,3,110,N,N,2010,83,5.7,100929,54389.99
605,6-BUS. DEGREE,PACIFIC COLLEGE OF ORIENTAL MED,N,2,1,Y,Y,2010,86,4.4,116780,53534.77
591,5-INDEPENDENT,PACE UNIVERSITY WESTCHESTER,Y,4,61,N,N,2010,89,5.8,54234,51986.03
590,5-INDEPENDENT,PACE UNIVERSITY,N,4,104,Y,Y,2010,78,4.8,86776,45501.74
575,5-INDEPENDENT,NYACK COLLEGE,Y,3,18,N,N,2010,75,9.1,112279,42238.64
560,5-INDEPENDENT,NIAGARA UNIVERSITY,N,2,114,Y,Y,2010,90,3.7,71162,49693.87
555,5-INDEPENDENT,NEW YORK UNIVERSITY,Y,4,715,N,N,2010,79,7.6,116895,43493.29
550,5-INDEPENDENT,NEW YORK SCHOOL INTERIOR DESIGN,N,1,2,Y,Y,2010,95,5.9,97796,38389.96
535,5-INDEPENDENT,THE NEW SCHOOL,Y,3,29,N,N,2010,98,6.8,91915,41967.72
525,5-INDEPENDENT,NAZARETH COLLEGE,N,2,153,Y,Y,2010,98,6.9,53004,39399.58
505,5-INDEPENDENT,MEDAILLE COLLEGE,Y,1,40,N,N,2010,74,6.5,63444,48225.9
500,5-INDEPENDENT,MOLLOY COLLEGE,N,4,51,Y,Y,2010,74,3.4,106840,50201.57
447,5-INDEPENDENT,MARYMOUNT MANHATTAN COLLEGE,Y,3,14,N,N,2010,90,3.5,46075,54272.5
440,5-INDEPENDENT,MARIST COLLEGE,N,2,142,Y,Y,2010,75,5.2,115870,54037.9
437,5-INDEPENDENT,ST PAUL'S SCH NURSING,Y,4,2,N,N,2010,89,6.2,105148,51865.31
420,5-INDEPENDENT,MANHATTANVILLE COLLEGE,N,2,30,Y,Y,2010,98,5.7,52743,38484.89
410,5-INDEPENDENT,MANHATTAN SCHOOL OF MUSIC,Y,1,5,N,N,2010,94,4.4,103375,51522.04
405,5-INDEPENDENT,MANHATTAN COLLEGE,N,4,131,Y,Y,2010,65,5.8,112233,48145.67
403,5-INDEPENDENT,LONG ISLAND UNIVERSITY,Y,3,190,N,N,2010,70,4.8,51048,43098.85
375,5-INDEPENDENT,LEMOYNE COLLEGE,N,2,143,Y,Y,2010,73,9.1,70559,40949.71
355,5-INDEPENDENT,THE KING'S COLLEGE,Y,4,1,N,N,2010,98,3.7,93326,49323.79
345,5-INDEPENDENT,KEUKA COLLEGE,N,4,45,Y,Y,2010,89,7.6,52034,45591.79
340,5-INDEPENDENT,JUILLIARD SCHOOL,Y,3,4,N,N,2010,91,5.9,117558,39243.93
330,5-INDEPENDENT,ITHACA COLLEGE,N,2,289,Y,Y,2010,77,6.8,105501,40218.55
325,5-INDEPENDENT,IONA COLLEGE,Y,4,76,N,N,2010,74,6.9,113413,50853.44
305,5-INDEPENDENT,HOUGHTON COLLEGE,N,1,113,Y,Y,2010,72,6.5,67558,50067
300,5-INDEPENDENT,HOFSTRA UNIVERSITY,Y,3,169,N,N,2010,83,3.4,60336,51259.18
295,5-INDEPENDENT,HOBART AND WILLIAM SMITH COLLEGES,N,2,104,Y,Y,2010,92,3.5,101021,41593.15
287,5-INDEPENDENT,HELENE FULD SCHOOL REG NURSING,Y,1,2,N,N,2010,87,5.2,71774,41839.52
285,5-INDEPENDENT,HARTWICK COLLEGE,N,4,55,Y,Y,2010,68,6.2,84888,46530.33
270,5-INDEPENDENT,HAMILTON COLLEGE,Y,3,129,N,N,2010,87,5.7,98395,50740.14
245,5-INDEPENDENT,FORDHAM UNIVERSITY,N,2,319,Y,Y,2010,85,4.4,59987,37789.21
215,5-INDEPENDENT,ELMIRA COLLEGE,Y,4,116,N,N,2010,80,5.8,73582,52310.04
195,5-INDEPENDENT,D'YOUVILLE COLLEGE,N,2,56,Y,Y,2010,98,4.8,104224,47903.39
190,5-INDEPENDENT,CROUSE HOSPITAL,Y,4,4,N,N,2010,80,9.1,63987,48864.85
175,5-INDEPENDENT,CORNELL UNIVERSITY,N,3,967,Y,Y,2010,95,3.7,103715,45648.81
174,3-SUNY SO,CORNELL UNIV STATUTORY COLLEGES,Y,2,598,N,N,2010,88,7.6,85897,42582.74
171,5-INDEPENDENT,COLUMBIA UNIV,N,4,20,Y,Y,2010,87,5.9,114032,51857.11
170,5-INDEPENDENT,COOPER UNION ADVNCMT SCI ART,Y,1,52,N,N,2010,82,6.8,94912,37463.8
168,5-INDEPENDENT,COLUMBIA UNIV SCH ENGINEERING,N,3,85,Y,Y,2010,94,6.9,48980,54021.82
155,5-INDEPENDENT,BARNARD COLLEGE,Y,2,160,N,N,2010,67,6.5,76067,40521.11
150,5-INDEPENDENT,COLUMBIA UNIV,N,1,230,Y,Y,2010,95,3.4,49830,36215.84
140,5-INDEPENDENT,COLLEGE OF SAINT ROSE,Y,4,112,N,N,2010,70,3.5,72342,35286.73
136,5-INDEPENDENT,COLL OF NEW ROCHELLE NEW RESOURCE,N,3,28,Y,Y,2010,77,5.2,80782,42995.93
130,5-INDEPENDENT,COL OF MT ST VINCENT 4YR SEM,Y,2,44,N,N,2010,67,6.2,55921,49622.81
125,5-INDEPENDENT,COLGATE UNIVERSITY,N,4,124,Y,Y,2010,78,5.7,113489,40393.2
120,5-INDEPENDENT,CLARKSON UNIVERSITY,Y,4,296,N,N,2010,73,4.4,83620,51618.27
90,5-INDEPENDENT,CANISIUS COLLEGE,N,3,235,Y,Y,2010,95,5.8,83617,43402.28
55,5-INDEPENDENT,BRAMSON ORT COLLEGE,Y,2,3,N,N,2010,70,4.8,115907,40168.94
45,5-INDEPENDENT,PHILLIPS BETH ISRAEL SCH.NURSING,N,4,1,Y,Y,2010,70,9.1,80546,43219.15
35,5-INDEPENDENT,BARD COLLEGE,Y,1,46,N,N,2010,89,3.7,49969,36367.53
20,5-INDEPENDENT,ALFRED UNIVERSITY,N,3,57,Y,Y,2010,69,7.6,48445,53823.36
11,5-INDEPENDENT,DOWLING COLLEGE,Y,2,31,N,N,2010,93,5.9,86064,36730.96
10,5-INDEPENDENT,ADELPHI UNIVERSITY,N,1,133,Y,Y,2010,92,6.8,50714,40855.39
7952,6-BUS. DEGREE,AMERICAN ACADEMY MCALLISTER INST.,Y,4,1,N,N,2010,83,6.9,102627,45821.95
7941,6-BUS. DEGREE,LONG ISLAND BUSINESS INSTITUTE,N,3,1,Y,Y,2010,73,6.5,101032,44396.5
7936,6-BUS. DEGREE,"878 EDUCATION, LLC",Y,2,1,N,N,2010,68,3.4,61968,36098.15
7895,6-BUS. DEGREE,WOOD TOBE-COBURN SCHOOL,N,4,1,Y,Y,2010,70,3.5,90969,43574.45
7880,7-BUS. NON-DEG,GLOBAL BUSINESS INSTITUTE,Y,1,1,N,N,2010,92,5.2,60408,49600.18
7874,5-INDEPENDENT,PROFESSIONAL BUSINESS COLLEGE,N,4,1,Y,Y,2010,78,6.2,103388,48614.66
7870,6-BUS. DEGREE,UTICA SCHOOL OF COMMERCE,Y,3,2,N,N,2010,82,5.7,106072,47825.5
7863,6-BUS. DEGREE,NEW YORK CAREER INSTITUTE,N,2,2,Y,Y,2010,92,4.4,51395,49226.25
7858,6-BUS. DEGREE,SCHOOL OF VISUAL ARTS,Y,4,27,N,N,2010,79,5.8,77933,42769.23
7845,6-BUS. DEGREE,EVEREST INSTITUTE,N,1,3,Y,Y,2010,72,4.8,62243,41769.65
7839,6-BUS. DEGREE,ITT TECHNICAL INSTITUTE,Y,3,2,N,N,2010,75,9.1,72401,42063.17
7837,6-BUS. DEGREE,ITT TECHNICAL INSTITUTE,N,2,3,Y,Y,2010,90,3.7,113377,53592.49
7833,6-BUS. DEGREE,ITT TECHNICAL INSTITUTE,Y,1,4,N,N,2010,81,7.6,82615,42452.66
7830,6-BUS. DEGREE,TECHNICAL CAREER INSTITUTES,N,4,12,Y,Y,2010,74,5.9,50741,37597.93
7826,6-BUS. DEGREE,ART INSTITUTE OF NEW YORK CITY,Y,3,5,N,N,2010,92,6.8,107010,42450.15
7738,6-BUS. DEGREE,LONG ISLAND BUSINESS INSTITUTE,N,2,1,Y,Y,2010,91,6.9,88212,52786.93
7736,6-BUS. DEGREE,BRYANT & STRATTON SYRACUSE,Y,4,3,N,N,2010,87,6.5,92508,47184.16
7734,6-BUS. DEGREE,BRYANT & STRATTON ROCHESTER,N,4,6,Y,Y,2010,69,3.4,67289,44561.39
7732,6-BUS. DEGREE,BRYANT & STRATTON BUFFALO,Y,3,10,N,N,2010,98,3.5,59701,39512.62
7730,6-BUS. DEGREE,BRYANT & STRATTON ALBANY,N,2,8,Y,Y,2010,86,5.2,50726,35973.74
7725,6-BUS. DEGREE,ASA INSTITUTE OF BUSINESS,Y,4,9,N,N,2010,73,6.2,61113,42273.32
7699,6-BUS. DEGREE,PLAZA COLLEGE-2YR,N,1,1,Y,Y,2010,78,5.7,95163,50292.16
7518,6-BUS. DEGREE,MONROE COLLEGE,Y,3,30,N,N,2010,79,4.4,87827,47639.01
7491,6-BUS. DEGREE,SANFORD BROWN INSTITUTE,N,2,1,Y,Y,2010,88,5.8,70820,50152.72
7480,6-BUS. DEGREE,JAMESTOWN BUSINESS COLLEGE,Y,1,5,N,N,2010,75,4.8,52782,50311.57
7264,6-BUS. DEGREE,BRIARCLIFFE COLLEGE-PATCHOGUE,N,4,3,Y,Y,2010,97,9.1,113891,47218.19
7262,6-BUS. DEGREE,BRIARCLIFFE COLLEGE,Y,3,3,N,N,2010,71,3.7,114062,45788.48
7124,6-BUS. DEGREE,COLL WESTCHESTER 2YR,N,2,4,Y,Y,2010,92,7.6,96100,49422.52
7045,6-BUS. DEGREE,SIMMONS INSTITUTE FUNERAL SERVICE,Y,4,1,N,N,2010,74,5.9,84714,52654.11
7030,6-BUS. DEGREE,BERKELEY COLLEGE,N,2,16,Y,Y,2010,99,6.8,78085,53427.13
6732,6-BUS. DEGREE,BRYANT & STRATTON BUFFALO,Y,4,3,N,N,2010,90,6.9,106482,38862.77
6730,6-BUS. DEGREE,BERKELEY COLLEGE,N,3,78,Y,Y,2010,96,4.4,90161,50869
6698,6-BUS. DEGREE,PLAZA COLLEGE- BA,Y,2,1,N,N,2010,68,5.8,97030,39763.07
6480,6-BUS. DEGREE,JAMESTOWN BUSINESS COLLEGE,N,4,2,Y,Y,2010,73,4.8,56564,49129.94
6315,6-BUS. DEGREE,DEVRY COLLEGE OF NEW YORK,Y,1,7,N,N,2010,80,9.1,52861,38068.72
6270,5-INDEPENDENT,NY COLL HEALTH PROF,N,3,2,Y,Y,2010,73,3.7,87920,52481.92
6262,6-BUS. DEGREE,BRIARCLIFFE COLLEGE,Y,2,6,N,N,2010,84,7.6,50149,41395.87
6140,5-INDEPENDENT,PAUL SMITHS COLLEGE,N,1,19,Y,Y,2010,66,5.9,79765,45054.39
6045,5-INDEPENDENT,CULINARY INSTITUTE OF AMERICA,Y,4,2,N,N,2010,87,6.8,96897,44351.25
6030,3-SUNY SO,MORRISVILLE STATE COLLEGE,N,3,13,Y,Y,2010,81,6.9,110832,38960.3
6025,3-SUNY SO,SUNY COLLEGE OF TECH FARMINGDALE,Y,2,32,N,N,2010,89,6.5,45477,48750.01
6020,3-SUNY SO,SUNY COLLEGE OF TECH AT DELHI,N,4,10,Y,Y,2010,79,3.4,82351,46279.2
6018,6-BUS. DEGREE,MONROE COLLEGE,Y,4,22,N,N,2010,91,3.5,79773,46012.35
6015,3-SUNY SO,SUNY COBLESKILL,N,3,25,Y,Y,2010,95,5.2,88617,38625.69
6010,3-SUNY SO,SUNY COLLEGE OF TECH AT CANTON,Y,2,24,N,N,2010,71,6.2,93058,47045.43
6005,3-SUNY SO,SUNY COLLEGE OF TECH AT ALFRED,N,4,39,Y,Y,2010,95,5.7,90897,50227.5
5955,5-INDEPENDENT,ST JOSEPHS COLLEGE,Y,1,4,N,N,2010,77,4.4,104253,54985.25
5866,5-INDEPENDENT,TOURO COLLEGE,N,3,1,Y,Y,2010,75,5.8,91776,51214.06
5858,6-BUS. DEGREE,SCHOOL OF VISUAL ARTS-GRAD,Y,2,1,N,N,2010,96,4.8,55861,35599.69
5830,5-INDEPENDENT,MOLLOY COLLEGE,N,1,1,Y,Y,2010,73,9.1,101171,50106.12
5820,5-INDEPENDENT,SYRACUSE UNIVERSITY UTICA COLLEGE,Y,4,8,N,N,2010,75,3.7,66311,45387.52
5805,5-INDEPENDENT,MEDAILLE COLLEGE GRAD,N,3,11,Y,Y,2010,92,7.6,90482,46713.45
5799,5-INDEPENDENT,EXCELSIOR COLLEGE GRAD,Y,2,6,N,N,2010,68,5.9,84787,36856.19
5785,5-INDEPENDENT,BORICUA COLLEGE,N,4,1,Y,Y,2010,88,6.8,74864,47280.44
5780,5-INDEPENDENT,ITHACA COLLEGE PHYS/OCC THERAPY,Y,2,1,N,N,2010,69,6.9,75285,44837.04
5775,5-INDEPENDENT,DAEMEN COLLEGE GRAD,N,1,10,Y,Y,2010,79,6.5,75801,38747.68
5755,5-INDEPENDENT,LEMOYNE COLLEGE GRAD,Y,4,1,N,N,2010,98,3.4,74001,36182.99
5730,5-INDEPENDENT,ROBERTS WESLEYAN COLLEGE-GRAD,N,3,14,Y,Y,2010,69,3.5,119810,52098.48
5725,5-INDEPENDENT,MOUNT SAINT MARY COLLEGE,Y,2,5,N,N,2010,76,5.2,119407,43152.6
5720,5-INDEPENDENT,D'YOUVILLE COLLEGE,N,4,1,Y,Y,2010,90,6.2,95736,51285.12
5695,3-SUNY SO,SUNY INSTITUTE OF TECHNOLOGY,Y,4,6,N,N,2010,87,5.7,52261,53864.17
5685,5-INDEPENDENT,NAZARETH COLLEGE GRAD,N,3,1,Y,Y,2010,65,4.4,80310,38095.7
5680,3-SUNY SO,SUC EMPIRE STATE COLLEGE,Y,2,11,N,N,2010,80,5.8,61358,51576.09
5645,1-CUNY SR,CUNY  BARUCH COLL GRAD,N,4,6,Y,Y,2010,71,4.8,45999,49314.77
5625,3-SUNY SO,SUC BUFFALO,Y,1,7,N,N,2010,89,9.1,106313,54975.03
5620,1-CUNY SR,CUNY GRAD SCH AND UNIV CENTER,N,3,5,Y,Y,2010,74,3.7,55368,46691.74
5615,3-SUNY SO,SUC POTSDAM,Y,2,1,N,N,2010,66,7.6,65429,48323.18
5610,3-SUNY SO,SUNY PLATTSBURGH GRAD,N,1,1,Y,Y,2010,73,5.9,71137,39157.41
5605,3-SUNY SO,SUC CORTLAND,Y,4,1,N,N,2010,83,6.8,102775,47064.89
5600,5-INDEPENDENT,GRADUATE COLLEGE UNION UNIVERSITY,N,3,1,Y,Y,2010,79,6.9,117229,40337.96
5590,3-SUNY SO,SUC ONEONTA,Y,2,1,N,N,2010,74,6.5,109839,42110.59
5585,3-SUNY SO,SUC FREDONIA,N,4,1,Y,Y,2010,93,3.4,83071,35219.01
5565,3-SUNY SO,SUC NEW PALTZ,Y,2,2,N,N,2010,81,3.5,73441,52097.21
5555,3-SUNY SO,SUC ENV SCI&FORESTRY,N,4,1,Y,Y,2010,96,5.2,53324,37604.96
5540,3-SUNY SO,SUNY UPSTATE MEDICAL UNIV. (GRAD),Y,3,1,N,N,2010,85,6.2,58277,51513.64
5536,3-SUNY SO,SUNY DOWNSTATE MED CENTER GRAD,N,2,1,Y,Y,2010,97,5.7,57552,45810.67
5533,5-INDEPENDENT,PACE UNIVERSITY SCHOOL OF LAW,Y,4,1,N,N,2010,67,4.4,96962,49984.04
5518,6-BUS. DEGREE,MONROE COLLEGE,N,1,1,Y,Y,2010,80,5.8,58385,50245.46
5515,5-INDEPENDENT,NEW YORK LAW SCHOOL,Y,3,2,N,N,2010,80,4.8,55830,44540.81
5480,5-INDEPENDENT,BROOKLYN LAW SCHOOL,N,2,5,Y,Y,2010,72,9.1,93410,54679.15
5475,5-INDEPENDENT,ALBANY MEDICAL COLLEGE,Y,1,1,N,N,2010,94,3.7,114479,37428.42
5455,5-INDEPENDENT,NEW YORK INST TECH,N,4,2,Y,Y,2010,69,7.6,119946,39058.87
5450,3-SUNY SO,SUNY BINGHAMTON(GRAD),Y,3,4,N,N,2010,76,5.9,109192,39649.98
5435,5-INDEPENDENT,MANHATTAN COLLEGE,N,2,1,Y,Y,2010,69,6.8,57610,38159.72
5430,3-SUNY SO,SUNY STONY BROOK,Y,4,17,N,N,2010,82,6.9,55271,36192.96
5425,5-INDEPENDENT,METROPOLITAN COLLEGE OF NY,N,4,1,Y,Y,2010,87,6.5,79924,53545.25
5420,3-SUNY SO,SUC OSWEGO,Y,3,2,N,N,2010,69,3.4,51548,49451.85
5415,5-INDEPENDENT,ST JOHN FISHER COLLEGE-GRADUATE,N,2,3,Y,Y,2010,71,3.5,48741,41390.51
5403,5-INDEPENDENT,LONG ISLAND UNIVERSITY,Y,4,9,N,N,2010,67,5.2,56781,49511.14
5400,3-SUNY SO,SUC BROCKPORT GRAD,N,1,4,Y,Y,2010,95,6.2,50516,38917.95
5395,1-CUNY SR,CUNY QUEENS COLLEGE GRAD,Y,3,11,N,N,2010,97,5.7,48809,44630.52
5390,3-SUNY SO,SUNY AT ALBANY GRAD,N,2,12,Y,Y,2010,76,4.4,47325,52449.23
5355,5-INDEPENDENT,COLL OF NEW ROCHELLE GRAD,Y,1,1,N,N,2010,71,5.8,52570,51190.53
5345,5-INDEPENDENT,TOURO COLLEGE,N,4,2,Y,Y,2010,83,4.8,101159,53170.28
5330,5-INDEPENDENT,ST THOMAS AQUINAS COLLEGE-GRAD,Y,3,1,N,N,2010,92,9.1,97482,47785.68
5325,5-INDEPENDENT,THE SAGE COLLEGES,N,2,15,Y,Y,2010,94,3.7,97145,44902.44
5320,5-INDEPENDENT,ROCHESTER INSTITUTE OF TECHLGY,Y,4,8,N,N,2010,66,7.6,53092,54781.54
5310,5-INDEPENDENT,PACE UNIVERSITY GRAD,N,1,7,Y,Y,2010,99,5.9,98312,46974.77
5275,5-INDEPENDENT,ITHACA COLLEGE,Y,3,1,N,N,2010,82,6.8,90296,47092.82
5271,1-CUNY SR,CUNY HERBERT H LEHMAN GRAD,N,2,1,Y,Y,2010,92,6.9,89684,43060.33
5270,1-CUNY SR,CUNY HUNTER COLLEGE GRAD,Y,4,6,N,N,2010,78,6.5,116940,50588.69
5240,5-INDEPENDENT,COLUMBIA UNIV  INTL AFFAIRS GRAD,N,4,4,Y,Y,2010,90,3.4,95337,37796.55
5235,5-INDEPENDENT,COLLEGE OF SAINT ROSE GRAD,Y,3,3,N,N,2010,87,3.5,60565,47795.41
5220,5-INDEPENDENT,CLARKSON UNIVERSITY- GRAD,N,2,4,Y,Y,2010,85,5.2,50572,54079.01
5216,1-CUNY SR,CUNY JOHN JAY COLLEGE GRAD,Y,4,22,N,N,2010,98,6.2,53794,35223.71
5215,1-CUNY SR,CUNY CITY COLLEGE GRAD,N,1,7,Y,Y,2010,69,5.7,113492,39202
5210,5-INDEPENDENT,CANISIUS COLLEGE GRAD,Y,3,5,N,N,2010,66,4.4,89714,45059.63
5205,1-CUNY SR,CUNY BROOKLYN COLLEGE GRAD,N,2,6,Y,Y,2010,89,5.8,111821,39190.97
5200,5-INDEPENDENT,ALFRED UNIVERSITY GRAD,Y,1,1,N,N,2010,81,4.8,78015,47329.12
5133,3-SUNY SO,SUNY BUFFALO,N,4,1,Y,Y,2010,77,9.1,53667,38138.09
5132,3-SUNY SO,SUNY BUFFALO,Y,3,7,N,N,2010,79,3.7,115678,44470.68
5130,3-SUNY SO,SUNY BUFFALO,N,2,22,Y,Y,2010,74,7.6,90533,48830.16
5120,5-INDEPENDENT,SYRACUSE UNIVERSITY GRAD,Y,4,3,N,N,2010,94,5.9,56963,35855.98
5115,5-INDEPENDENT,MERCY COLLEGE-GRAD,N,4,3,Y,Y,2010,94,6.8,69349,35665.39
5110,5-INDEPENDENT,ST JOHNS UNIVERSITY - GRAD,Y,3,3,N,N,2010,87,6.9,85822,43818.7
5105,5-INDEPENDENT,MERCY COLLEGE GRAD,N,2,1,Y,Y,2010,86,6.5,91041,40729.79
5100,5-INDEPENDENT,ST BONAVENTURE UNIVERSITY GRAD,Y,4,3,N,N,2010,79,3.4,91211,37941.56
5075,5-INDEPENDENT,NYACK COLLEGE,N,1,2,Y,Y,2010,83,3.5,84911,52842.34
5070,5-INDEPENDENT,POLYTECHNIC UNIVERSITY,Y,3,3,N,N,2010,94,5.2,107886,53372.04
5065,3-SUNY SO,SUC OLD WESTBURY,N,2,1,Y,Y,2010,82,6.2,117981,54799.05
5060,5-INDEPENDENT,NEW YORK UNIVERSITY GRAD,Y,1,19,N,N,2010,86,5.7,77385,35466.76
5045,5-INDEPENDENT,MARIST COLLEGE GRAD,N,4,7,Y,Y,2010,88,4.4,92570,50143.9
5042,5-INDEPENDENT,FORDHAM UNIVERSITY,Y,3,1,N,N,2010,78,5.8,49522,45869.88
5040,5-INDEPENDENT,FORDHAM UNIVERSITY,N,2,1,Y,Y,2010,89,4.8,109674,52075.56
5035,5-INDEPENDENT,CORNELL UNIV.-JOHNSON GRAD SCHOOL,Y,4,3,N,N,2010,76,9.1,107281,35933.54
5034,5-INDEPENDENT,KEUKA COLLEGE,N,2,5,Y,Y,2010,92,3.7,57243,53957.89
5030,5-INDEPENDENT,CORNELL UNIVERSITY GRAD,Y,4,1,N,N,2010,68,7.6,91017,53392.97
5021,5-INDEPENDENT,COLUMBIA U TEACHERS COL GRAD,N,3,3,Y,Y,2010,76,5.9,76098,42279.47
5020,5-INDEPENDENT,COLUMBIA U GRADUATE PROGRAMS,Y,2,8,N,N,2010,88,6.8,92675,42789
5017,5-INDEPENDENT,NEW YORK CHIROPRACTIC COLLEGE,N,4,2,Y,Y,2010,81,6.9,74511,52732.27
5011,5-INDEPENDENT,DOWLING COLLEGE,Y,1,2,N,N,2010,71,6.5,90160,44228.05
5000,5-INDEPENDENT,ADELPHI UNIVERSITY,N,3,3,Y,Y,2010,88,3.4,92381,35463.45
4975,3-SUNY SO,SUNY INSTITUTE OF TECHNOLOGY,Y,2,39,N,N,2010,66,3.5,51275,43688.09
4886,3-SUNY SO,SUNY DOWNSTATE MEDICAL CENTER,N,1,6,Y,Y,2010,98,5.2,53314,37238.78
3030,3-SUNY SO,MORRISVILLE STATE COLLEGE,Y,4,26,N,N,2010,93,6.2,74188,44531.9
3025,3-SUNY SO,SUNY COLLEGE OF TECH FARMINGDALE,N,3,14,Y,Y,2010,76,5.7,113097,51361.83
3020,3-SUNY SO,SUNY COLLEGE OF TECH AT DELHI,Y,2,20,N,N,2010,91,4.4,67682,42871.68
3015,3-SUNY SO,SUNY COBLESKILL,N,4,13,Y,Y,2010,73,5.8,51723,37083.75
3010,3-SUNY SO,SUNY COLLEGE OF TECH AT CANTON,Y,4,40,N,N,2010,69,4.8,106431,35965.45
3005,3-SUNY SO,SUNY COLLEGE OF TECH AT ALFRED,N,3,46,Y,Y,2010,87,9.1,111575,35982.79
2320,6-BUS. DEGREE,SWEDISH INSTITUTE,Y,2,2,N,N,2010,76,3.7,111081,47355.73
2315,6-BUS. DEGREE,DEVRY COLLEGE OF NEW YORK,N,4,2,Y,Y,2010,95,7.6,47207,45062.29
2300,5-INDEPENDENT,MERCY COLLEGE,Y,1,2,N,N,2010,71,5.9,61205,52883.81
2265,5-INDEPENDENT,DAVIS COLLEGE,N,3,5,Y,Y,2010,85,6.8,59170,52434.28
2262,5-INDEPENDENT,BORICUA COLLEGE,Y,2,4,N,N,2010,92,6.9,73812,50430.88
2260,4-SUNY CC,TOMPKINS CORTLAND COMM COLLEGE,N,1,34,Y,Y,2010,90,6.5,99783,47329.18
2258,4-SUNY CC,NORTH COUNTRY COMMUNITY COLLEGE,Y,4,6,N,N,2010,84,3.4,77422,46252.54
2256,4-SUNY CC,FINGER LAKES COMMUNITY COLLEGE,N,3,62,Y,Y,2010,65,3.5,73132,36422.66
2254,4-SUNY CC,HERKIMER COMMUNITY COLLEGE,Y,2,25,N,N,2010,81,5.2,94459,42747.54
2252,4-SUNY CC,GENESEE COMMUNITY COLLEGE,N,4,34,Y,Y,2010,72,6.2,73433,44895.11
2243,4-SUNY CC,SCHENECTADY COUNTY COMM COLLEGE,Y,2,18,N,N,2010,91,5.7,75197,53998.69
2240,4-SUNY CC,FULTON MONTGOMERY COMM COLLEGE,N,1,21,Y,Y,2010,78,4.4,116228,42753.28
2235,5-INDEPENDENT,VAUGHN COLL AERONAUTICS TECH,Y,4,15,N,N,2010,72,5.8,103547,41658.22
2230,4-SUNY CC,ULSTER COMMUNITY COLLEGE,N,3,15,Y,Y,2010,86,4.8,95590,54961.67
2225,4-SUNY CC,SULLIVAN COMMUNITY COLLEGE,Y,2,7,N,N,2010,72,9.1,95390,41912.43
2220,4-SUNY CC,JEFFERSON COMMUNITY COLLEGE,N,4,49,Y,Y,2010,82,3.7,91111,38985.47
5490,5-INDEPENDENT,COLUMBIA UNIV JOURNALISM GRAD,Y,4,1,N,N,2009,81,7.6,87866,51037.48
1415,1-CUNY SR,CUNY MEDGER EVERS COLLEGE,N,3,30,Y,Y,2009,78,5.9,64041,37971.76
5480,5-INDEPENDENT,BROOKLYN LAW SCHOOL,Y,2,4,N,N,2009,87,6.8,51274,41664.92
5475,5-INDEPENDENT,ALBANY MEDICAL COLLEGE,N,4,1,Y,Y,2009,88,6.9,87659,35766.94
715,5-INDEPENDENT,ST FRANCIS COLLEGE,Y,1,45,N,N,2009,69,6.5,96667,35697.63
1414,1-CUNY SR,CUNY JOHN JAY COLLEGE,N,3,211,Y,Y,2009,85,3.4,82814,51622.32
5470,5-INDEPENDENT,ALBANY LAW SCHOOL,Y,2,1,N,N,2009,91,3.5,107190,53240.69
5465,5-INDEPENDENT,COLUMBIA UNIV BUSIESS GRAD,N,1,6,Y,Y,2009,66,5.2,67387,53919.76
1413,1-CUNY SR,CUNY HUNTER COLLEGE,Y,4,513,N,N,2009,94,6.2,117571,45005.01
5460,3-SUNY SO,SUNY MARITIME COLLEGE,N,3,1,Y,Y,2009,71,5.7,80327,40792.29
5455,5-INDEPENDENT,NEW YORK INST TECH,Y,2,2,N,N,2009,88,4.4,100521,45829.27
325,5-INDEPENDENT,IONA COLLEGE,N,4,88,Y,Y,2009,79,5.8,46230,50297.43
710,5-INDEPENDENT,ST ELIZABETH COLG OF NURSING,Y,2,2,N,N,2009,67,4.8,91309,47801.82
1412,1-CUNY SR,CUNY HERBERT H LEHMAN COLLEGE,N,4,173,Y,Y,2009,93,9.1,91135,38768.22
5450,3-SUNY SO,SUNY BINGHAMTON(GRAD),Y,3,7,N,N,2009,85,3.7,56064,46960.72
5431,3-SUNY SO,SUNY STONY BROOK,N,2,1,Y,Y,2009,82,7.6,48828,35182.34
1411,1-CUNY SR,CUNY CITY COLLEGE,Y,4,528,N,N,2009,82,5.9,96731,36858.33
